what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344000950216
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1344000951687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344000954289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344000957788
opened,view,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.PaletteView",1344000961370
activated,view,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.PaletteView",1344000961414
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1344000965157
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344000975771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344000982222
activated,view,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.PaletteView",1344000988287
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1344000992048
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344000992605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001004806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001008689
activated,view,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.PaletteView",1344001012397
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1344001013585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001014212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001018091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001025390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001043443
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1344001046562
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1344001048661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001053978
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1344001057581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001060960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001069564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001077398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001092416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344001097503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001099879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001120370
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001124772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344001133517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001143594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001146610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001150107
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344001152392
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344001155992
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1344001157703
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344001159257
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1344001160967
activated,view,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.PaletteView",1344001167380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344001180999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344004037691
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344004056128
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344004063805
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344004070408
