what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338469568225
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338472752301
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338472941954
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338472942526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338472944970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338472951897
opened,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338472952074
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338472952292
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1338472999348
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473030008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473041509
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338473041795
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338473041872
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338473081181
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1338473121708
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1338473126300
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338473148259
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338473249337
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338473273895
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338473286545
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473288181
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473290916
opened,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338473291054
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338473291179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473304908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473306580
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338473307377
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473309324
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473381438
opened,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338473381559
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338473381688
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338473397455
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473400503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473438560
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473440161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338473442730
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338473442835
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338473498598
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1338473501380
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338473502574
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338473527268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1338473533223
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338473535288
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1338473537694
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338473539854
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1338473593877
