what,kind,bundleId,bundleVersion,description,time
error,log,,,"Designer [8.1.0.r36x201010220706]: org.eclipse.jface.text.BadLocationException",1338315163553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315163932
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338315166001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315169588
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315187474
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338315191634
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338315196042
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338315200276
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1338315206078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338315211426
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1338315213618
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338315214335
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338315215309
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1338315218763
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1338315224631
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338315227027
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338315236622
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338315237542
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338315237790
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338315238029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338315238293
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338315238685
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1338315241988
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338315246183
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338315246405
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338315246817
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1338315248297
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338315248605
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1338315251681
error,log,,,"Designer [8.1.0.r36x201010220706]: java.lang.NullPointerException",1338315256080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315261580
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315261702
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315261729
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315263187
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338315270609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315272160
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315272286
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315272314
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315273472
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338315276888
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338315281412
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338315282642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315282695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315282821
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315282846
error,log,,,"Designer [8.1.0.r36x201010220706]: org.eclipse.jface.text.BadLocationException",1338315283720
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315284056
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1338315306530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338315332241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338316877267
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338316890916
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338316899708
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338316908031
error,log,,,"Designer [8.1.0.r36x201010220706]: org.eclipse.swt.SWTException: Widget is disposed",1338316912302
error,log,,,"Designer [8.1.0.r36x201010220706]: org.eclipse.swt.SWTException: Widget is disposed",1338316913833
error,log,,,"Designer [8.1.0.r36x201010220706]: org.eclipse.swt.SWTException: Widget is disposed",1338316913845
error,log,,,"Designer [8.1.0.r36x201010220706]: org.eclipse.swt.SWTException: Widget is disposed",1338316913846
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1338316926409
stopped,bundle,com.instantiations.designer.rcp.databinding.xwt,8.1.0.r36x201010220718,"com.instantiations.designer.rcp.databinding.xwt",1338316926459
stopped,bundle,com.instantiations.designer.core.databinding.xml,8.1.0.r36x201010220713,"com.instantiations.designer.core.databinding.xml",1338316926493
stopped,bundle,com.instantiations.designer.gxt.databinding,8.1.0.r36x201010220728,"com.instantiations.designer.gxt.databinding",1338316926493
stopped,bundle,com.instantiations.designer.rcp.databinding.emf,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.databinding.emf",1338316926535
stopped,bundle,com.instantiations.designer.rcp.databinding,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.databinding",1338316926535
stopped,bundle,com.instantiations.designer.swing.databinding,8.1.0.r36x201010220722,"com.instantiations.designer.swing.databinding",1338316926535
stopped,bundle,com.instantiations.designer.core.databinding,8.1.0.r36x201010220706,"com.instantiations.designer.core.databinding",1338316926535
stopped,bundle,com.instantiations.designer.rcp.GroupLayout,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.GroupLayout",1338316926535
stopped,bundle,com.instantiations.designer.rcp.SWT_AWT,8.1.0.r36x201010220734,"com.instantiations.designer.rcp.SWT_AWT",1338316926587
stopped,bundle,com.instantiations.designer.rcp.nebula,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.nebula",1338316926587
stopped,bundle,com.instantiations.designer.rcp.swing2swt,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.swing2swt",1338316926587
stopped,bundle,com.instantiations.designer.xwt,8.1.0.r36x201010220718,"com.instantiations.designer.xwt",1338316926587
stopped,bundle,com.instantiations.designer.rcp,8.1.0.r36x201010220731,"com.instantiations.designer.rcp",1338316926587
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1338316926587
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1338316926785
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1338316926945
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1338316927037
