what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463021849
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463026913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463040405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463045871
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463061241
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1338463074026
error,log,,,"The archive: /Launcher/miglayout15-swing.jar which is referenced by the classpath, does not exist.",1338463079304
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463079439
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463084788
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1338463086462
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1338463089140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463091657
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463091713
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463094333
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338463094435
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1338463096750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463100413
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463100460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463103590
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338463103677
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463119375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463140845
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463143433
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463143480
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463144744
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338463144836
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1338463147385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463149435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463149644
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463155244
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1338463155338
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338463157683
