what,kind,bundleId,bundleVersion,description,time
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1343995338321
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343995339012
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343995339401
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343995339571
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1343995353648
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343995381636
opened,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1343995386029
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1343995386157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995388072
started,bundle,com.instantiations.designer.runtime.lib,8.1.0.r36x201010220706,"com.instantiations.designer.runtime.lib",1343995388407
started,bundle,com.instantiations.designer.gwt.GWTExt,8.1.0.r36x201010220728,"com.instantiations.designer.gwt.GWTExt",1343995388719
started,bundle,com.instantiations.designer.rcp.nebula,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.nebula",1343995388770
started,bundle,com.instantiations.designer.swing.FormLayout,8.1.0.r36x201010220722,"com.instantiations.designer.swing.FormLayout",1343995388813
started,bundle,com.instantiations.designer.swing.hc,8.1.0.r36x201010220722,"com.instantiations.designer.swing.hc",1343995388831
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1343995389365
started,bundle,org.eclipse.pde,3.6.1.v201102101200,"org.eclipse.pde",1343995389401
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1343995389436
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1343995389447
started,bundle,com.instantiations.designer.core.apiImpl,8.1.0.r36x201010220706,"com.instantiations.designer.core.apiImpl",1343995392264
started,bundle,com.instantiations.designer.gwt.ExtGWT,8.1.0.r36x201010220728,"com.instantiations.designer.gwt.ExtGWT",1343995392667
started,bundle,com.instantiations.designer.gwt.SmartGWT,8.1.0.r36x201010220728,"com.instantiations.designer.gwt.SmartGWT",1343995392673
started,bundle,com.instantiations.designer.rcp.GroupLayout,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.GroupLayout",1343995392736
started,bundle,com.instantiations.designer.rcp.swing2swt,8.1.0.r36x201010220731,"com.instantiations.designer.rcp.swing2swt",1343995392747
started,bundle,com.instantiations.designer.swing.jsr296,8.1.0.r36x201010220722,"com.instantiations.designer.swing.jsr296",1343995397059
started,bundle,com.instantiations.designer.layout.group,8.1.0.r36x201010220713,"com.instantiations.designer.layout.group",1343995397409
started,bundle,com.instantiations.designer.swing.MigLayout.lib,8.1.0.r36x201010220722,"com.instantiations.designer.swing.MigLayout.lib",1343995397490
started,bundle,com.instantiations.designer.swing.MigLayout,8.1.0.r36x201010220722,"com.instantiations.designer.swing.MigLayout",1343995397491
started,bundle,com.instantiations.designer.swing.java6,8.1.0.r36x201010220722,"com.instantiations.designer.swing.java6",1343995397497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995398270
started,bundle,com.instantiations.designer.swing.ams,8.1.0.r36x201010220722,"com.instantiations.designer.swing.ams",1343995408914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995418876
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995457107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995460279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995462726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995462990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995469072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995474906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995487493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995490043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995505350
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995518863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995522187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995524219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995526786
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995539825
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343995547603
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1343995560345
closed,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1343995560346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995560435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995560622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995622152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343995623152
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343995627423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1343995629826
